timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length,flags
2025-06-18T10:29:59.606963,20.207.73.82,192.168.1.162,443,17752,TCP,1316,A
2025-06-18T10:29:59.662852,20.207.73.82,192.168.1.162,443,17752,TCP,1316,PA
2025-06-18T10:29:59.729008,20.207.73.82,192.168.1.162,443,17752,TCP,1316,A
2025-06-18T10:29:59.794445,20.207.73.82,192.168.1.162,443,17752,TCP,1316,PA
2025-06-18T10:29:59.853692,20.207.73.82,192.168.1.162,443,17752,TCP,1316,A
2025-06-18T10:29:59.922958,20.207.73.82,192.168.1.162,443,17752,TCP,1316,PA
2025-06-18T10:29:59.969895,20.207.73.82,192.168.1.162,443,17752,TCP,1316,A
2025-06-18T10:30:00.053712,20.207.73.82,192.168.1.162,443,17752,TCP,1316,PA
2025-06-18T10:30:00.129200,20.207.73.82,192.168.1.162,443,17752,TCP,1316,A
2025-06-18T10:30:00.210935,20.207.73.82,192.168.1.162,443,17752,TCP,1316,PA
2025-06-18T10:30:00.269876,20.207.73.82,192.168.1.162,443,17752,TCP,1316,A
2025-06-18T10:30:00.345628,20.207.73.82,192.168.1.162,443,17752,TCP,1316,PA
2025-06-18T10:30:00.422776,20.207.73.82,192.168.1.162,443,17752,TCP,864,PA
2025-06-18T10:30:00.486428,20.207.73.82,192.168.1.162,443,17752,TCP,1316,A
2025-06-18T10:30:00.563349,20.207.73.82,192.168.1.162,443,17752,TCP,1316,PA
2025-06-18T10:30:00.663087,192.168.1.162,20.207.73.82,17752,443,TCP,66,A
2025-06-18T10:30:00.734334,192.168.1.162,20.207.73.82,17752,443,TCP,54,A
2025-06-18T10:30:00.810150,192.168.1.162,192.168.1.1,50080,53,UDP,83,
2025-06-18T10:30:00.875622,192.168.1.162,192.168.1.1,61213,53,UDP,83,
2025-06-18T10:30:00.946724,192.168.1.162,192.168.1.1,64066,53,UDP,83,
2025-06-18T10:30:01.020094,192.168.1.1,192.168.1.162,53,61213,UDP,147,
2025-06-18T10:30:01.083638,192.168.1.1,192.168.1.162,53,50080,UDP,148,
2025-06-18T10:30:01.454506,192.168.1.162,192.168.1.1,54799,53,UDP,86,
2025-06-18T10:30:02.552960,192.168.1.162,185.199.108.154,17753,443,TCP,66,S
2025-06-18T10:30:02.621901,192.168.1.1,192.168.1.162,53,64066,UDP,148,
2025-06-18T10:30:03.066357,192.168.1.1,192.168.1.162,53,54799,UDP,150,
2025-06-18T10:30:03.830050,192.168.1.162,192.168.1.1,55515,53,UDP,86,
2025-06-18T10:30:04.319125,192.168.1.162,192.168.1.1,56638,53,UDP,86,
2025-06-18T10:30:04.393775,192.168.1.162,192.168.1.1,61237,53,UDP,86,
2025-06-18T10:30:04.558165,192.168.1.1,192.168.1.162,53,56638,UDP,150,
2025-06-18T10:30:04.631894,192.168.1.1,192.168.1.162,53,61237,UDP,168,
2025-06-18T10:30:04.702193,185.199.108.154,192.168.1.162,443,17753,TCP,66,SA
2025-06-18T10:30:04.768263,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:04.833155,192.168.1.162,185.199.108.154,17753,443,TCP,1787,PA
2025-06-18T10:30:04.914097,185.199.108.154,192.168.1.162,443,17753,TCP,54,A
2025-06-18T10:30:04.985376,185.199.108.154,192.168.1.162,443,17753,TCP,54,A
2025-06-18T10:30:05.052323,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:05.127678,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:05.202095,185.199.108.154,192.168.1.162,443,17753,TCP,665,PA
2025-06-18T10:30:05.290964,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:05.350655,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:05.427431,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:05.505725,192.168.1.162,185.199.108.154,17753,443,TCP,66,A
2025-06-18T10:30:05.573174,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:05.649644,192.168.1.162,185.199.108.154,17753,443,TCP,118,PA
2025-06-18T10:30:05.722758,192.168.1.162,185.199.108.154,17753,443,TCP,146,PA
2025-06-18T10:30:05.791161,192.168.1.162,185.199.108.154,17753,443,TCP,510,PA
2025-06-18T10:30:05.861506,192.168.1.162,185.199.108.154,17753,443,TCP,129,PA
2025-06-18T10:30:05.933783,192.168.1.162,185.199.108.154,17753,443,TCP,151,PA
2025-06-18T10:30:06.038734,185.199.108.154,192.168.1.162,443,17753,TCP,54,A
2025-06-18T10:30:06.201560,185.199.108.154,192.168.1.162,443,17753,TCP,54,A
2025-06-18T10:30:06.276151,185.199.108.154,192.168.1.162,443,17753,TCP,66,A
2025-06-18T10:30:06.352354,185.199.108.154,192.168.1.162,443,17753,TCP,54,A
2025-06-18T10:30:06.448909,185.199.108.154,192.168.1.162,443,17753,TCP,119,PA
2025-06-18T10:30:06.535293,185.199.108.154,192.168.1.162,443,17753,TCP,1312,PA
2025-06-18T10:30:07.241809,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:08.615157,192.168.1.162,185.199.108.154,17753,443,TCP,85,PA
2025-06-18T10:30:08.713013,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:09.234328,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:09.685048,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:10.148688,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:10.490458,185.199.108.154,192.168.1.162,443,17753,TCP,456,PA
2025-06-18T10:30:10.561749,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:10.625061,192.168.1.60,192.168.1.255,55265,5775,UDP,86,
2025-06-18T10:30:10.712219,185.199.108.154,192.168.1.162,443,17753,TCP,54,A
2025-06-18T10:30:10.784263,185.199.108.154,192.168.1.162,443,17753,TCP,230,PA
2025-06-18T10:30:10.871197,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:10.944826,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:11.008365,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:11.084150,185.199.108.154,192.168.1.162,443,17753,TCP,232,PA
2025-06-18T10:30:11.160477,192.168.1.162,185.199.108.154,17753,443,TCP,66,A
2025-06-18T10:30:11.231567,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:11.304055,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:11.370409,185.199.108.154,192.168.1.162,443,17753,TCP,54,A
2025-06-18T10:30:11.443685,192.168.1.1,192.168.1.162,53,55515,UDP,151,
2025-06-18T10:30:11.519692,192.168.1.162,185.199.109.133,17754,443,TCP,66,S
2025-06-18T10:30:11.584403,185.199.109.133,192.168.1.162,443,17754,TCP,66,SA
2025-06-18T10:30:11.693831,192.168.1.162,185.199.109.133,17754,443,TCP,54,A
2025-06-18T10:30:11.763337,192.168.1.162,185.199.109.133,17754,443,TCP,1854,PA
2025-06-18T10:30:11.830338,185.199.109.133,192.168.1.162,443,17754,TCP,54,A
2025-06-18T10:30:11.899690,185.199.109.133,192.168.1.162,443,17754,TCP,54,A
2025-06-18T10:30:11.960640,185.199.109.133,192.168.1.162,443,17754,TCP,1316,A
2025-06-18T10:30:12.033194,185.199.109.133,192.168.1.162,443,17754,TCP,1316,PA
2025-06-18T10:30:12.104967,185.199.109.133,192.168.1.162,443,17754,TCP,1316,A
2025-06-18T10:30:12.175819,185.199.109.133,192.168.1.162,443,17754,TCP,1316,PA
2025-06-18T10:30:12.249376,185.199.109.133,192.168.1.162,443,17754,TCP,735,PA
2025-06-18T10:30:13.435153,185.199.109.133,192.168.1.162,443,17754,TCP,1316,A
2025-06-18T10:30:14.217758,192.168.1.162,185.199.109.133,17754,443,TCP,66,A
2025-06-18T10:30:14.759163,192.168.1.162,185.199.109.133,17754,443,TCP,54,A
2025-06-18T10:30:15.273490,192.168.1.162,185.199.109.133,17754,443,TCP,118,PA
2025-06-18T10:30:15.345533,192.168.1.162,185.199.109.133,17754,443,TCP,146,PA
2025-06-18T10:30:15.412873,192.168.1.162,185.199.109.133,17754,443,TCP,661,PA
2025-06-18T10:30:15.493318,192.168.1.162,185.199.109.133,17754,443,TCP,270,PA
2025-06-18T10:30:15.574316,192.168.1.162,185.199.109.133,17754,443,TCP,338,PA
2025-06-18T10:30:15.657190,185.199.109.133,192.168.1.162,443,17754,TCP,54,A
2025-06-18T10:30:15.734379,185.199.109.133,192.168.1.162,443,17754,TCP,54,A
2025-06-18T10:30:15.818204,185.199.109.133,192.168.1.162,443,17754,TCP,54,A
2025-06-18T10:30:15.894174,185.199.109.133,192.168.1.162,443,17754,TCP,119,PA
2025-06-18T10:30:16.001617,185.199.109.133,192.168.1.162,443,17754,TCP,54,A
2025-06-18T10:30:16.095642,185.199.109.133,192.168.1.162,443,17754,TCP,54,A
2025-06-18T10:30:16.177217,192.168.1.162,185.199.109.133,17754,443,TCP,85,PA
2025-06-18T10:30:16.260171,185.199.109.133,192.168.1.162,443,17754,TCP,585,PA
2025-06-18T10:30:16.344874,185.199.109.133,192.168.1.162,443,17754,TCP,1316,A
2025-06-18T10:30:16.461425,185.199.109.133,192.168.1.162,443,17754,TCP,1316,PA
2025-06-18T10:30:16.548135,185.199.109.133,192.168.1.162,443,17754,TCP,1316,A
2025-06-18T10:30:16.619638,185.199.109.133,192.168.1.162,443,17754,TCP,1316,PA
2025-06-18T10:30:16.707940,185.199.109.133,192.168.1.162,443,17754,TCP,1316,A
2025-06-18T10:30:16.793926,185.199.109.133,192.168.1.162,443,17754,TCP,1316,PA
2025-06-18T10:30:16.863795,192.168.1.162,185.199.109.133,17754,443,TCP,54,A
2025-06-18T10:30:17.219847,185.199.109.133,192.168.1.162,443,17754,TCP,1316,A
2025-06-18T10:30:18.117781,192.168.1.162,185.199.109.133,17754,443,TCP,54,A
2025-06-18T10:30:18.189929,185.199.109.133,192.168.1.162,443,17754,TCP,1316,PA
2025-06-18T10:30:18.263664,192.168.1.162,185.199.109.133,17754,443,TCP,54,A
2025-06-18T10:30:18.348892,185.199.109.133,192.168.1.162,443,17754,TCP,1048,PA
2025-06-18T10:30:18.430970,192.168.1.162,185.199.109.133,17754,443,TCP,54,A
2025-06-18T10:30:18.520219,192.168.1.162,185.199.109.133,17754,443,TCP,276,PA
2025-06-18T10:30:18.604249,192.168.1.162,185.199.109.133,17754,443,TCP,275,PA
2025-06-18T10:30:18.680150,185.199.109.133,192.168.1.162,443,17754,TCP,54,A
2025-06-18T10:30:18.755541,185.199.109.133,192.168.1.162,443,17754,TCP,54,A
2025-06-18T10:30:18.836752,185.199.109.133,192.168.1.162,443,17754,TCP,54,A
2025-06-18T10:30:18.913439,185.199.109.133,192.168.1.162,443,17754,TCP,219,PA
2025-06-18T10:30:19.254102,185.199.109.133,192.168.1.162,443,17754,TCP,1179,PA
2025-06-18T10:30:20.163202,185.199.109.133,192.168.1.162,443,17754,TCP,1316,A
2025-06-18T10:30:20.632701,192.168.1.162,185.199.109.133,17754,443,TCP,66,A
2025-06-18T10:30:20.808995,192.168.1.162,185.199.109.133,17754,443,TCP,54,A
2025-06-18T10:30:20.881288,192.168.1.162,185.199.108.154,17753,443,TCP,143,PA
2025-06-18T10:30:20.965966,185.199.108.154,192.168.1.162,443,17753,TCP,54,A
2025-06-18T10:30:21.044247,185.199.108.154,192.168.1.162,443,17753,TCP,247,PA
2025-06-18T10:30:21.116624,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:21.200835,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:21.299962,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:21.401486,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:21.483088,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:21.566464,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:21.662717,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:21.745295,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:21.867854,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:21.947875,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:22.024515,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:22.124914,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:22.212969,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:22.354358,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:22.687414,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:23.594583,185.199.108.154,192.168.1.162,443,17753,TCP,780,PA
2025-06-18T10:30:23.688901,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:23.773904,192.168.1.162,185.199.108.154,17753,443,TCP,146,PA
2025-06-18T10:30:23.846604,185.199.108.154,192.168.1.162,443,17753,TCP,54,A
2025-06-18T10:30:23.920207,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:24.006438,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:24.368176,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:24.551480,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:25.594980,185.199.108.154,192.168.1.162,443,17753,TCP,568,PA
2025-06-18T10:30:26.035274,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:26.393229,192.168.1.162,185.199.108.154,17753,443,TCP,135,PA
2025-06-18T10:30:26.471585,185.199.109.133,192.168.1.162,443,17754,TCP,937,PA
2025-06-18T10:30:26.586732,192.168.1.162,185.199.108.154,17753,443,TCP,136,PA
2025-06-18T10:30:26.662469,192.168.1.162,185.199.109.133,17754,443,TCP,54,A
2025-06-18T10:30:26.736990,185.199.108.154,192.168.1.162,443,17753,TCP,54,A
2025-06-18T10:30:26.821317,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:26.908243,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:26.978258,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:27.054514,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:27.140844,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:27.209312,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:27.275437,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:27.391286,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:27.460057,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:27.567279,185.199.108.154,192.168.1.162,443,17753,TCP,1120,PA
2025-06-18T10:30:27.654162,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:27.770651,185.199.108.154,192.168.1.162,443,17753,TCP,54,A
2025-06-18T10:30:27.859533,185.199.108.154,192.168.1.162,443,17753,TCP,232,PA
2025-06-18T10:30:27.949821,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:28.034550,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:28.730462,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:29.432276,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:29.514001,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:29.610655,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:29.690335,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:29.783730,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:29.884704,185.199.108.154,192.168.1.162,443,17753,TCP,926,PA
2025-06-18T10:30:29.965187,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:30.049294,185.199.109.133,192.168.1.162,443,17754,TCP,1316,A
2025-06-18T10:30:30.143769,185.199.109.133,192.168.1.162,443,17754,TCP,889,PA
2025-06-18T10:30:30.768735,192.168.1.162,185.199.109.133,17754,443,TCP,54,A
2025-06-18T10:30:31.521034,192.168.1.162,20.207.73.82,17752,443,TCP,1015,PA
2025-06-18T10:30:31.721083,192.168.1.162,20.207.73.82,17752,443,TCP,186,PA
2025-06-18T10:30:31.821712,192.168.1.162,20.207.73.82,17752,443,TCP,195,PA
2025-06-18T10:30:31.901806,192.168.1.162,192.168.1.1,59725,53,UDP,89,
2025-06-18T10:30:31.983790,192.168.1.1,192.168.1.162,53,59725,UDP,153,
2025-06-18T10:30:32.072534,192.168.1.162,192.168.1.1,49664,53,UDP,89,
2025-06-18T10:30:32.185279,192.168.1.162,192.168.1.1,53451,53,UDP,89,
2025-06-18T10:30:32.282486,192.168.1.162,192.168.1.1,52483,53,UDP,89,
2025-06-18T10:30:32.377548,20.207.73.82,192.168.1.162,443,17752,TCP,66,A
2025-06-18T10:30:32.476529,20.207.73.82,192.168.1.162,443,17752,TCP,54,A
2025-06-18T10:30:32.575724,20.207.73.82,192.168.1.162,443,17752,TCP,54,A
2025-06-18T10:30:32.671676,192.168.1.1,192.168.1.162,53,53451,UDP,153,
2025-06-18T10:30:32.786754,192.168.1.1,192.168.1.162,53,49664,UDP,201,
2025-06-18T10:30:32.934706,192.168.1.1,192.168.1.162,53,52483,UDP,171,
2025-06-18T10:30:33.024659,192.168.1.162,185.199.109.133,17754,443,TCP,219,PA
2025-06-18T10:30:33.124500,192.168.1.162,185.199.109.133,17754,443,TCP,125,PA
2025-06-18T10:30:33.274513,185.199.109.133,192.168.1.162,443,17754,TCP,54,A
2025-06-18T10:30:34.190531,185.199.109.133,192.168.1.162,443,17754,TCP,54,A
2025-06-18T10:30:34.267671,185.199.109.133,192.168.1.162,443,17754,TCP,472,PA
2025-06-18T10:30:34.336600,185.199.109.133,192.168.1.162,443,17754,TCP,1038,PA
2025-06-18T10:30:34.479738,192.168.1.162,185.199.109.133,17754,443,TCP,54,A
2025-06-18T10:30:34.568107,192.168.1.162,185.199.108.154,17753,443,TCP,161,PA
2025-06-18T10:30:34.686639,192.168.1.162,185.199.108.154,17753,443,TCP,131,PA
2025-06-18T10:30:34.758089,185.199.108.154,192.168.1.162,443,17753,TCP,54,A
2025-06-18T10:30:34.824042,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:34.895345,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:34.958329,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:35.054147,185.199.108.154,192.168.1.162,443,17753,TCP,1164,PA
2025-06-18T10:30:35.640413,185.199.108.154,192.168.1.162,443,17753,TCP,54,A
2025-06-18T10:30:35.724742,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:35.876190,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:37.109072,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:37.380581,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:37.451935,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:37.521632,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:37.590436,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:37.662529,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:37.721248,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:37.793659,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:37.872252,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:37.941916,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:38.011643,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:38.089544,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:38.189267,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:38.257143,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:38.320781,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:38.397461,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:38.505710,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:38.576229,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:38.677601,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:38.763730,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:38.839312,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:38.935423,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:39.020433,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:39.088896,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:39.545861,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:40.579451,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:41.824526,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:42.485417,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:42.555763,20.207.73.82,192.168.1.162,443,17752,TCP,1316,A
2025-06-18T10:30:42.652287,20.207.73.82,192.168.1.162,443,17752,TCP,1316,A
2025-06-18T10:30:42.726967,20.207.73.82,192.168.1.162,443,17752,TCP,1316,A
2025-06-18T10:30:42.808373,20.207.73.82,192.168.1.162,443,17752,TCP,705,PA
2025-06-18T10:30:42.894465,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:42.966809,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:43.057422,192.168.1.162,20.207.73.82,17752,443,TCP,54,A
2025-06-18T10:30:43.129576,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:43.206679,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:43.287491,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:43.372439,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:43.448521,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:43.544594,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:43.627305,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:43.713220,20.207.73.82,192.168.1.162,443,17752,TCP,1316,A
2025-06-18T10:30:43.794997,20.207.73.82,192.168.1.162,443,17752,TCP,1316,A
2025-06-18T10:30:43.885618,20.207.73.82,192.168.1.162,443,17752,TCP,1316,A
2025-06-18T10:30:43.958936,20.207.73.82,192.168.1.162,443,17752,TCP,1307,PA
2025-06-18T10:30:44.044143,192.168.1.162,20.207.73.82,17752,443,TCP,54,A
2025-06-18T10:30:44.136441,20.207.73.82,192.168.1.162,443,17752,TCP,1316,A
2025-06-18T10:30:44.223075,20.207.73.82,192.168.1.162,443,17752,TCP,1316,A
2025-06-18T10:30:44.959898,20.207.73.82,192.168.1.162,443,17752,TCP,722,PA
2025-06-18T10:30:45.607379,20.207.73.82,192.168.1.162,443,17752,TCP,1316,A
2025-06-18T10:30:45.666835,192.168.1.162,20.207.73.82,17752,443,TCP,66,A
2025-06-18T10:30:45.766835,192.168.1.162,20.207.73.82,17752,443,TCP,54,A
2025-06-18T10:30:45.863836,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:45.942628,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:46.023883,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:46.108407,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:46.179426,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:46.255881,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:46.338295,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:46.426124,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:46.519353,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:46.609023,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:46.690989,185.199.108.154,192.168.1.162,443,17753,TCP,1162,PA
2025-06-18T10:30:46.769187,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:46.850828,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:46.930129,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:47.014019,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:48.220464,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:49.059334,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:49.269931,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:49.371015,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:49.432246,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:49.555012,185.199.108.154,192.168.1.162,443,17753,TCP,147,PA
2025-06-18T10:30:49.639180,185.199.109.133,192.168.1.162,443,17754,TCP,212,PA
2025-06-18T10:30:49.715127,192.168.1.162,185.199.108.154,17753,443,TCP,54,A
2025-06-18T10:30:49.801254,192.168.1.162,185.199.109.133,17754,443,TCP,54,A
2025-06-18T10:30:49.904116,192.168.1.60,192.168.1.255,55265,5775,UDP,86,
2025-06-18T10:30:49.989202,192.168.1.162,192.168.1.1,60335,53,UDP,76,
2025-06-18T10:30:50.076687,192.168.1.162,192.168.1.1,53225,53,UDP,76,
2025-06-18T10:30:50.166756,192.168.1.162,192.168.1.1,51073,53,UDP,76,
2025-06-18T10:30:50.250769,192.168.1.162,185.199.108.154,17753,443,TCP,132,PA
2025-06-18T10:30:50.337592,192.168.1.1,192.168.1.162,53,60335,UDP,179,
2025-06-18T10:30:50.415978,185.199.108.154,192.168.1.162,443,17753,TCP,54,A
2025-06-18T10:30:50.510018,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:50.611577,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:50.696262,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
2025-06-18T10:30:50.791999,185.199.108.154,192.168.1.162,443,17753,TCP,1316,PA
2025-06-18T10:30:51.173387,185.199.108.154,192.168.1.162,443,17753,TCP,1316,A
